DATE,temp_sodankyla,ref_temp,anomaly_diff,temp_helsinki,station_diff
1992-09,8.064814814814815,5.1194444444444445,2.9453703703703704,12.018518518518515,-3.9537037037037006
1992-10,-8.754480286738351,-1.9184587813620073,-6.836021505376344,0.6451612903225821,-9.399641577060933
1992-11,-10.731481481481481,-7.987962962962963,-2.743518518518518,-1.314814814814815,-9.416666666666666
1992-12,-5.994623655913978,-13.147401433691755,7.152777777777777,0.4480286738351245,-6.4426523297491025
1993-01,-10.743727598566307,-16.153424930306652,5.409697331740345,-1.7741935483870976,-8.96953405017921
1993-02,-11.21031746031746,-16.21924983275558,5.008932372438119,-2.6785714285714293,-8.531746031746032
1993-03,-8.700716845878135,-11.184289127837514,2.483572281959379,-0.6630824372759866,-8.037634408602148
1993-04,-4.166666666666667,-4.104938271604938,-0.06172839506172867,3.722222222222224,-7.888888888888891
1993-05,4.310035842293907,3.3213859020310625,0.9886499402628441,13.45878136200717,-9.148745519713263
1993-06,7.083333333333333,10.246101364522417,-3.162768031189084,12.203703703703704,-5.120370370370371
1993-07,13.79032258064516,12.944727409922656,0.845595170722504,16.093189964157705,-2.3028673835125453
1993-08,10.869175627240143,10.635752688172044,0.23342293906809886,13.637992831541217,-2.768817204301074
1993-09,2.120370370370372,5.1194444444444445,-2.9990740740740724,6.500000000000002,-4.37962962962963
1993-10,-4.6415770609319,-1.9184587813620073,-2.723118279569893,3.781362007168458,-8.422939068100359
1993-11,-5.962962962962964,-7.987962962962963,2.0249999999999995,-3.037037037037036,-2.925925925925928
1993-12,-10.474910394265233,-13.147401433691755,2.6724910394265216,-2.956989247311829,-7.517921146953404
1994-01,-15.851254480286737,-16.153424930306652,0.30217045001991494,-3.978494623655913,-11.872759856630825
1994-02,-13.918650793650794,-16.21924983275558,2.3005990391047852,-12.956349206349206,-0.9623015873015888
1994-03,-7.867383512544802,-11.184289127837514,3.316905615292712,-2.580645161290322,-5.28673835125448
1994-04,0.34259259259259284,-4.104938271604938,4.447530864197531,5.203703703703704,-4.861111111111112
1994-05,2.6344086021505375,3.3213859020310625,-0.686977299880525,8.45878136200717,-5.824372759856631
1994-06,9.935185185185185,10.246101364522417,-0.3109161793372319,12.870370370370368,-2.9351851851851833
1994-07,13.378136200716844,12.944727409922656,0.4334087907941875,19.928315412186382,-6.550179211469539
1994-08,11.39784946236559,10.635752688172044,0.7620967741935463,15.591397849462364,-4.193548387096774
1994-09,4.4259259259259265,5.1194444444444445,-0.693518518518518,11.14814814814815,-6.722222222222224
1994-10,-1.066308243727598,-1.9184587813620073,0.8521505376344094,4.85663082437276,-5.922939068100359
1994-11,-8.907407407407407,-7.987962962962963,-0.9194444444444434,-0.4259259259259254,-8.481481481481481
1994-12,-6.729390681003585,-13.147401433691755,6.41801075268817,-0.4838709677419355,-6.245519713261649
1995-01,-10.232974910394267,-16.153424930306652,5.920450019912385,-3.1541218637992823,-7.078853046594984
